tweet_id,timestamp,source,rating_numerator,rating_denominator,name,img_num,retweet_count,favorite_count,dog_stages,tweet_url,tweet_text,pred_dog_breed,prediction
705970349788291072,2016-03-05 04:17:02+00:00,Twitter for iPhone,12,10,Lucy,1,1008,3440,,https://t.co/8tjnz1L8DI,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 ,golden_retriever,True
705898680587526145,2016-03-04 23:32:15+00:00,Twitter for iPhone,10,10,Max,1,643,2597,,https://t.co/c67nUjwmFs,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet ,collie,True
705591895322394625,2016-03-04 03:13:11+00:00,Twitter for iPhone,11,10,unknown,1,1308,3475,,https://t.co/nPTBsdm3BF,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 ",basenji,True
705475953783398401,2016-03-03 19:32:29+00:00,Twitter for iPhone,12,10,Zara,1,1045,3231,,https://t.co/zQUuVu812n,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work ,golden_retriever,True
705442520700944385,2016-03-03 17:19:38+00:00,Twitter for iPhone,12,10,Cooper,1,1859,4877,,https://t.co/EEIkAGVY64,This is Cooper. He only wakes up to switch gears. 12/10 helpful af ,Great_Pyrenees,True
705428427625635840,2016-03-03 16:23:38+00:00,Twitter for iPhone,11,10,Ambrose,1,1931,4188,pupper,https://t.co/ih6epBOxIA,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper ,Chihuahua,True
705239209544720384,2016-03-03 03:51:44+00:00,Twitter for iPhone,11,10,Jimothy,1,854,3290,,https://t.co/wnsblfu7XE,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho ,Chihuahua,True
705223444686888960,2016-03-03 02:49:06+00:00,Twitter for iPhone,9,10,Bode,1,900,2829,,https://t.co/YMkxhGWUqv,This is Bode. He's a heavy sleeper. 9/10 ,Chesapeake_Bay_retriever,True
705102439679201280,2016-03-02 18:48:16+00:00,Twitter for iPhone,10,10,Terrenth,1,585,2342,,https://t.co/Pg18CDFC7Z,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth ,collie,True
705066031337840642,2016-03-02 16:23:36+00:00,Twitter for iPhone,12,10,Reese,1,683,2378,,https://t.co/VA6jnNUyuW,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af ,Airedale,True
704859558691414016,2016-03-02 02:43:09+00:00,Twitter for iPhone,10,10,unknown,1,612,2462,pupper,https://t.co/81mvJ0rGRu,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper ,pug,True
704847917308362754,2016-03-02 01:56:53+00:00,Twitter for iPhone,12,10,unknown,1,1727,5594,,https://t.co/kQPVxqA3gq,"""Yes hi could I get a number 4 with no pickles"" ...12/10 ",golden_retriever,True
704761120771465216,2016-03-01 20:11:59+00:00,Twitter for iPhone,13,10,unknown,1,3257,7283,pupper,https://t.co/Lu0ECu5tO5,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 ,Chihuahua,True
704499785726889984,2016-03-01 02:53:32+00:00,Twitter for iPhone,12,10,unknown,1,1124,3212,,https://t.co/dlF93GLnDc,When you wake up from a long nap and have no idea who you are. 12/10 ,Chihuahua,True
704480331685040129,2016-03-01 01:36:14+00:00,Twitter for iPhone,11,10,Lucia,1,1197,3723,,https://t.co/qv6qlEUCEe,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet ,Samoyed,True
704364645503647744,2016-02-29 17:56:32+00:00,Twitter for iPhone,12,10,Bisquick,1,3999,8804,,https://t.co/5zX5XD3i6K,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick ,Pembroke,True
704347321748819968,2016-02-29 16:47:42+00:00,Twitter for iPhone,10,10,Ralphson,1,393,1729,pupper,https://t.co/INphk4ltkZ,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper ,Brittany_spaniel,True
704054845121142784,2016-02-28 21:25:30+00:00,Twitter for iPhone,60,50,unknown,1,1028,3201,,https://t.co/9dpcw6MdWa,Here is a whole flock of puppers.  60/50 I'll take the lot ,Great_Pyrenees,True
703774238772166656,2016-02-28 02:50:28+00:00,Twitter for iPhone,10,10,unknown,1,526,2020,,https://t.co/ZvxdB4i9AG,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 ",Labrador_retriever,True
703769065844768768,2016-02-28 02:29:55+00:00,Twitter for iPhone,10,10,unknown,2,1276,3621,,https://t.co/QQZDCYl6zT,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af ,boxer,True
703611486317502464,2016-02-27 16:03:45+00:00,Twitter for iPhone,10,10,Scooter,1,1709,4229,pupper,https://t.co/JSmX1FIEaW,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup ,Pembroke,True
703382836347330562,2016-02-27 00:55:11+00:00,Twitter for iPhone,12,10,Charlie,2,1285,3837,,https://t.co/B9dOrmnPVt,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well ,golden_retriever,True
703356393781329922,2016-02-26 23:10:06+00:00,Twitter for iPhone,9,10,Socks,1,429,2085,,https://t.co/8rc5I22bBf,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 ,Border_collie,True
703268521220972544,2016-02-26 17:20:56+00:00,Twitter for iPhone,12,10,unknown,1,618,2152,pupper,https://t.co/eBcqv9SPkY,Happy Friday here's a sleepy pupper 12/10 ,kuvasz,True
703079050210877440,2016-02-26 04:48:02+00:00,Twitter for iPhone,11,10,unknown,2,3494,8064,,https://t.co/hMjzhdUHaW,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks ,Pembroke,True
702684942141153280,2016-02-25 02:42:00+00:00,Twitter for iPhone,11,10,Lucy,1,1215,3516,,https://t.co/d2b5C2R0aO,This is Lucy. She's sick of these bullshit generalizations 11/10 ,golden_retriever,True
702671118226825216,2016-02-25 01:47:04+00:00,Twitter for iPhone,10,10,Rambo,1,634,2398,,https://t.co/MpH1Fe9LhZ,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both ,bloodhound,True
702598099714314240,2016-02-24 20:56:55+00:00,Twitter for iPhone,11,10,Sansa,1,3712,11332,pupper,https://t.co/IpAoztle2s,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper ",kelpie,True
702539513671897089,2016-02-24 17:04:07+00:00,Twitter for iPhone,12,10,unknown,3,1091,3134,,https://t.co/4EnShAQjv6,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet ,Pomeranian,True
702321140488925184,2016-02-24 02:36:23+00:00,Twitter for iPhone,12,10,unknown,3,1156,3604,,https://t.co/7u8mM99Tj5,Please enjoy this picture as much as I did. 12/10 ,West_Highland_white_terrier,True
702276748847800320,2016-02-23 23:39:59+00:00,Twitter for iPhone,11,10,unknown,1,860,2706,,https://t.co/rSNCEiTtfI,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 ",Boston_bull,True
702217446468493312,2016-02-23 19:44:20+00:00,Twitter for iPhone,9,10,unknown,1,1526,5268,,https://t.co/y35Y1TJERY,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 ",golden_retriever,True
701981390485725185,2016-02-23 04:06:20+00:00,Twitter for iPhone,12,10,Fiji,1,1106,3755,,https://t.co/fZRob6eotY,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 ,Pomeranian,True
701952816642965504,2016-02-23 02:12:47+00:00,Twitter for iPhone,11,10,Rilo,1,1149,4167,,https://t.co/KInss2PXyX,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 ,toy_poodle,True
701889187134500865,2016-02-22 21:59:57+00:00,Twitter for iPhone,11,10,Bilbo,1,1558,3905,,https://t.co/rH9SQgZUnQ,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo ,French_bulldog,True
701601587219795968,2016-02-22 02:57:08+00:00,Twitter for iPhone,10,10,Coopson,1,523,2299,,https://t.co/MWw3pVMhJA,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet ,Chihuahua,True
701570477911896070,2016-02-22 00:53:31+00:00,Twitter for iPhone,9,10,Yoda,1,1055,3080,,https://t.co/yVdMsVYHIx,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 ,Yorkshire_terrier,True
701545186879471618,2016-02-21 23:13:01+00:00,Twitter for iPhone,10,10,Millie,1,680,2902,pupper,https://t.co/SDVkc4m96M,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper ,Border_collie,True
701214700881756160,2016-02-21 01:19:47+00:00,Twitter for iPhone,12,10,unknown,1,5812,13475,,https://t.co/JKXh0NbBNL,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both ",Chihuahua,True
700890391244103680,2016-02-20 03:51:05+00:00,Twitter for iPhone,11,10,Chet,1,653,2437,,https://t.co/TBv7Qh1zxZ,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 ,schipperke,True
700864154249383937,2016-02-20 02:06:50+00:00,Twitter for iPhone,12,10,unknown,1,685,2828,pupper,https://t.co/ItSsE92gCW,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell ",kuvasz,True
700847567345688576,2016-02-20 01:00:55+00:00,Twitter for iPhone,10,10,Crouton,1,558,2637,,https://t.co/110Eeg7KW3,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 ,Rhodesian_ridgeback,True
700747788515020802,2016-02-19 18:24:26+00:00,Twitter for iPhone,11,10,unknown,1,10673,25130,,https://t.co/22x9SbCYCU,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 ,Great_Pyrenees,True
700518061187723268,2016-02-19 03:11:35+00:00,Twitter for iPhone,10,10,Vincent,1,915,2887,,https://t.co/JQGMP7kzjD,This is Vincent. He's the man your girl is with when she's not with you. 10/10 ,American_Staffordshire_terrier,True
700505138482569216,2016-02-19 02:20:14+00:00,Twitter for iPhone,12,10,Kaia,1,646,2487,,https://t.co/5fMdH8GFaq,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia ,Norwegian_elkhound,True
700462010979500032,2016-02-18 23:28:52+00:00,Twitter for iPhone,6,10,Murphy,1,2031,4537,,https://t.co/ALO02IAKCn,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 ,Pomeranian,True
700167517596164096,2016-02-18 03:58:39+00:00,Twitter for iPhone,10,10,Dotsy,1,836,2903,,https://t.co/A0h4lnhU4s,This is Dotsy. She's stuck as hell. 10/10 ,beagle,True
700151421916807169,2016-02-18 02:54:41+00:00,Twitter for iPhone,11,10,unknown,1,754,2450,pupper,https://t.co/o9aJVPB25n,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 ,Italian_greyhound,True
700143752053182464,2016-02-18 02:24:13+00:00,Twitter for iPhone,10,10,unknown,1,3129,8282,pupper,https://t.co/Fbdr5orUrJ,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper ,golden_retriever,True
700029284593901568,2016-02-17 18:49:22+00:00,Twitter for iPhone,10,10,Coops,1,661,2262,,https://t.co/8Nuny4lLE3,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 ,West_Highland_white_terrier,True
700002074055016451,2016-02-17 17:01:14+00:00,Twitter for iPhone,9,10,Thumas,1,1529,3627,,https://t.co/x0ZDlNqfb1,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 ,Chihuahua,True
699801817392291840,2016-02-17 03:45:29+00:00,Twitter for iPhone,11,10,Cooper,2,1088,3345,pupper,https://t.co/qI8yvqKG02,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper ,golden_retriever,True
699788877217865730,2016-02-17 02:54:04+00:00,Twitter for iPhone,12,10,Nala,1,557,2458,,https://t.co/5bjrIRqByp,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 ,Border_terrier,True
699779630832685056,2016-02-17 02:17:19+00:00,Twitter for iPhone,10,10,unknown,1,1397,3039,,https://t.co/B28ebc5LzQ,Take all my money. 10/10 ,malinois,True
699775878809702401,2016-02-17 02:02:25+00:00,Twitter for iPhone,11,10,Fillup,1,690,2150,,https://t.co/TEHu55ZQKD,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup ,Dandie_Dinmont,True
699446877801091073,2016-02-16 04:15:05+00:00,Twitter for iPhone,12,10,Archie,3,2938,6515,,https://t.co/9fojElzIxx,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 ",Pembroke,True
699434518667751424,2016-02-16 03:25:58+00:00,Twitter for iPhone,12,10,unknown,1,577,2384,pupper,https://t.co/hTE2PEwGvi,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 ,golden_retriever,True
699423671849451520,2016-02-16 02:42:52+00:00,Twitter for iPhone,10,10,unknown,1,383,1505,,https://t.co/b8ncwl6TlE,"""Don't ever talk to me or my son again."" ...both 10/10 ",pug,True
699413908797464576,2016-02-16 02:04:04+00:00,Twitter for iPhone,11,10,Miley,1,688,2258,,https://t.co/6r4GFZY5WS,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively ",Samoyed,True
699370870310113280,2016-02-15 23:13:03+00:00,Twitter for iPhone,11,10,Calbert,1,497,2053,,https://t.co/iNFIHvcVur,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well ,cairn,True
699323444782047232,2016-02-15 20:04:36+00:00,Twitter for iPhone,10,10,unknown,1,983,3466,,https://t.co/Rizm1LWh4z,"""I'm bathing the children what do you want?""  ...both 10/10 ",Labrador_retriever,True
699079609774645248,2016-02-15 03:55:41+00:00,Twitter for iPhone,8,10,Reagan,3,745,2677,,https://t.co/A2j2StfNgL,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 ,schipperke,True
699072405256409088,2016-02-15 03:27:04+00:00,Twitter for iPhone,12,10,unknown,1,1325,3296,,https://t.co/7WrAWKdBac,ERMAHGERD 12/10 please enjoy ,Shih-Tzu,True
699036661657767936,2016-02-15 01:05:02+00:00,Twitter for iPhone,13,10,unknown,1,1345,2863,pupper,https://t.co/7u6VnZ1UFe,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all ,Chihuahua,True
698989035503689728,2016-02-14 21:55:47+00:00,Twitter for iPhone,13,10,Oliver,1,1113,3701,,https://t.co/3BrRIWjG35,This is Oliver. He does toe touches in his sleep. 13/10 precious af ,Norfolk_terrier,True
698953797952008193,2016-02-14 19:35:46+00:00,Twitter for iPhone,11,10,CeCe,1,1020,2975,,https://t.co/oW9XMYG3F4,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles ,Italian_greyhound,True
698907974262222848,2016-02-14 16:33:40+00:00,Twitter for iPhone,10,10,unknown,3,699,2787,,https://t.co/GXq43zFfBu,This dog is never sure if he's doing the right thing. 10/10 ,German_short-haired_pointer,True
698710712454139905,2016-02-14 03:29:49+00:00,Twitter for iPhone,10,10,Cuddles,1,774,2710,,https://t.co/rKjK88D05Z,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles ,Samoyed,True
698703483621523456,2016-02-14 03:01:06+00:00,Twitter for iPhone,7,10,Rusty,1,425,1608,,https://t.co/hEH19t1eFp,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet ,Brittany_spaniel,True
698635131305795584,2016-02-13 22:29:29+00:00,Twitter for iPhone,12,10,unknown,1,388,1400,,https://t.co/rb8nzVNh7F,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) ,Samoyed,True
698549713696649216,2016-02-13 16:50:04+00:00,Twitter for iPhone,9,10,Claude,1,704,2536,,https://t.co/EPdQquc1dG,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude ,French_bulldog,True
698355670425473025,2016-02-13 03:59:01+00:00,Twitter for iPhone,10,10,Jessiga,1,516,2046,,https://t.co/MrdPZz1CGk,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need ,pug,True
698342080612007937,2016-02-13 03:05:01+00:00,Twitter for iPhone,11,10,Maximus,1,1074,2485,,https://t.co/VmFfWMjNkp,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) ,boxer,True
698262614669991936,2016-02-12 21:49:15+00:00,Twitter for iPhone,11,10,Franklin,1,2268,5214,,https://t.co/S712MJXulD,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup ,Italian_greyhound,True
698195409219559425,2016-02-12 17:22:12+00:00,Twitter for iPhone,9,10,Beau,1,6750,18408,,https://t.co/GPaoH5qWEk,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups ,Labrador_retriever,True
698178924120031232,2016-02-12 16:16:41+00:00,Twitter for iPhone,10,10,Lily,1,830,3084,,https://t.co/BJbtCqGwZK,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup ,Chesapeake_Bay_retriever,True
697995514407682048,2016-02-12 04:07:53+00:00,Twitter for iPhone,11,10,unknown,1,372,1665,,https://t.co/yAASRDPJnQ,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 ",Staffordshire_bullterrier,True
697990423684476929,2016-02-12 03:47:39+00:00,Twitter for iPhone,11,10,Doug,2,1451,3592,,https://t.co/MVvbQW88Pv,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose ,Pembroke,True
697943111201378304,2016-02-12 00:39:39+00:00,Twitter for iPhone,10,10,Cassie,1,776,2638,,https://t.co/e8bj97CisO,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 ,Great_Dane,True
697616773278015490,2016-02-11 03:02:54+00:00,Twitter for iPhone,11,10,unknown,1,1144,3467,pupper,https://t.co/Jxd5pR02Cn,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 ,Lhasa,True
697596423848730625,2016-02-11 01:42:02+00:00,Twitter for iPhone,11,10,unknown,1,1425,3306,pupper,https://t.co/5USjFjKI7Z,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 ,Shetland_sheepdog,True
697575480820686848,2016-02-11 00:18:49+00:00,Twitter for iPhone,8,10,Ole,1,572,2250,,https://t.co/PsqqotpBBQ,This is Ole. He's not sure how to gravity. 8/10 ,whippet,True
697463031882764288,2016-02-10 16:51:59+00:00,Twitter for iPhone,44,40,unknown,1,1552,3748,,https://t.co/HppvrYuamZ,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once ,Labrador_retriever,True
697270446429966336,2016-02-10 04:06:43+00:00,Twitter for iPhone,10,10,Bentley,1,2087,5131,,https://t.co/7rS33sCKMS,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 ,toy_poodle,True
697259378236399616,2016-02-10 03:22:44+00:00,Twitter for iPhone,8,10,unknown,1,1136,3611,,https://t.co/iAeQNueou8,...8/10 ,Great_Dane,True
697255105972801536,2016-02-10 03:05:46+00:00,Twitter for iPhone,10,10,Charlie,1,1315,3316,,https://t.co/Oe0XSGmfoP,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy ,Great_Dane,True
697242256848379904,2016-02-10 02:14:42+00:00,Twitter for iPhone,10,10,Oakley,1,751,2753,,https://t.co/7GQ7BTxywN,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor ,Eskimo_dog,True
696900204696625153,2016-02-09 03:35:31+00:00,Twitter for iPhone,12,10,Rosie,1,1156,3492,,https://t.co/NKuON5Al8i,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days ,Chihuahua,True
696894894812565505,2016-02-09 03:14:25+00:00,Twitter for iPhone,9,10,unknown,1,758,2594,,https://t.co/RJvUjgGH5z,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 ,Appenzeller,True
696886256886657024,2016-02-09 02:40:05+00:00,Twitter for iPhone,12,10,unknown,1,2016,5317,,https://t.co/WqoZtX9jmJ,Guys I found the dog from Up. 12/10 ,kuvasz,True
696754882863349760,2016-02-08 17:58:03+00:00,Twitter for iPhone,10,10,Reptar,1,396,1615,,https://t.co/l9k7TPP7Tp,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 ,toy_poodle,True
696713835009417216,2016-02-08 15:14:57+00:00,Twitter for iPhone,9,10,Trevith,1,757,2613,pupper,https://t.co/6J8Ibwy1X6,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper ,Chesapeake_Bay_retriever,True
696488710901260288,2016-02-08 00:20:23+00:00,Twitter for iPhone,12,10,unknown,1,1166,2788,,https://t.co/zKzq4nIY86,12/10 revolutionary af ,briard,True
696405997980676096,2016-02-07 18:51:43+00:00,Twitter for iPhone,7,10,Berb,1,1284,3531,,https://t.co/CIFLjiTFwZ,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb ,borzoi,True
695816827381944320,2016-02-06 03:50:33+00:00,Twitter for iPhone,11,10,unknown,1,1320,3287,,https://t.co/VsQdLxrv9h,Here's a dog enjoying a sunset. 11/10 would trade lives with ,Pomeranian,True
695794761660297217,2016-02-06 02:22:53+00:00,Twitter for iPhone,13,10,Wyatt,1,880,3490,,https://t.co/PccQ1CFEDd,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal ,Samoyed,True
695629776980148225,2016-02-05 15:27:17+00:00,Twitter for iPhone,8,10,Calvin,1,2377,5020,,https://t.co/NIvxgSQ9BS,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup ,Old_English_sheepdog,True
695446424020918272,2016-02-05 03:18:42+00:00,Twitter for iPhone,12,10,unknown,1,2026,4787,,https://t.co/f9qlKiv39T,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af ,basenji,True
695409464418041856,2016-02-05 00:51:51+00:00,Twitter for iPhone,10,10,Bob,1,4017,9460,,https://t.co/lORINwFXIV,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 ,pug,True
695314793360662529,2016-02-04 18:35:39+00:00,Twitter for iPhone,10,10,Colin,2,1675,4004,,https://t.co/ioFy0cmK03,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin ,Maltese_dog,True
695095422348574720,2016-02-04 04:03:57+00:00,Twitter for iPhone,12,10,unknown,1,684,2888,pupper,https://t.co/2L8pI0Z2Ib,This is just a beautiful pupper good shit evolution. 12/10 ,papillon,True
695074328191332352,2016-02-04 02:40:08+00:00,Twitter for iPhone,11,10,Lorenzo,1,1239,3116,pupper,https://t.co/dH3GzcjCtQ,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt ,Shih-Tzu,True
695051054296211456,2016-02-04 01:07:39+00:00,Twitter for iPhone,6,10,Brian,1,885,2918,,https://t.co/vityMwPKKi,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 ",Boston_bull,True
694352839993344000,2016-02-02 02:53:12+00:00,Twitter for iPhone,10,10,Oliviér,2,700,2244,,https://t.co/6NgsQJuSBJ,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 ,Australian_terrier,True
694329668942569472,2016-02-02 01:21:07+00:00,Twitter for iPhone,9,10,Grady,1,569,2203,pupper,https://t.co/oToIkYnEGn,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper ,boxer,True
694206574471057408,2016-02-01 17:11:59+00:00,Twitter for iPhone,10,10,unknown,1,2297,4582,,https://t.co/Sd4qAdSRqI,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 ",Shih-Tzu,True
694183373896572928,2016-02-01 15:39:48+00:00,Twitter for iPhone,9,10,Lola,1,1040,3236,,https://t.co/pVebzwRioD,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 ,Pekinese,True
694001791655137281,2016-02-01 03:38:15+00:00,Twitter for iPhone,11,10,Chester,1,1176,3705,,https://t.co/YoII7tWXMT,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 ,Pembroke,True
693942351086120961,2016-01-31 23:42:03+00:00,Twitter for iPhone,10,10,Kobe,1,413,1896,,https://t.co/LCA6Fr3X2M,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior ,groenendael,True
693642232151285760,2016-01-31 03:49:30+00:00,Twitter for iPhone,9,10,Freddery,1,472,2790,,https://t.co/6BS9XEip9a,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly ,Scottish_deerhound,True
693629975228977152,2016-01-31 03:00:47+00:00,Twitter for iPhone,12,10,unknown,1,894,2685,pupper,https://t.co/Tn9Mp0oPoJ,This pupper is afraid of its own feet. 12/10 would comfort ,pug,True
693622659251335168,2016-01-31 02:31:43+00:00,Twitter for iPhone,10,10,unknown,1,422,1691,,https://t.co/a1IrjaID3X,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 ,malamute,True
693280720173801472,2016-01-30 03:52:58+00:00,Twitter for iPhone,10,10,Sadie,1,1403,3669,,https://t.co/UzbhwXcLne,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 ,Labrador_retriever,True
693262851218264065,2016-01-30 02:41:58+00:00,Twitter for iPhone,11,10,unknown,1,568,2459,pupper,https://t.co/DYUsHtL2aR,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 ,golden_retriever,True
693231807727280129,2016-01-30 00:38:37+00:00,Twitter for iPhone,9,10,Bodie,1,841,3133,,https://t.co/bpZsGMqVVP,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh ",vizsla,True
693155686491000832,2016-01-29 19:36:08+00:00,Twitter for iPhone,12,10,Dunkin,3,3622,8668,,https://t.co/At8Kxc5H9U,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker ,Shih-Tzu,True
693109034023534592,2016-01-29 16:30:45+00:00,Twitter for iPhone,11,10,unknown,1,695,1889,,https://t.co/NY3cPAZAIM,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) ",cocker_spaniel,True
